latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-6.98311,-42.88001,297.78,0.73,0.76,2026-06-08,325,N,VIIRS,n,2.0NRT,283.87,2.73,N
-6.98186,-42.88663,305.21,0.73,0.76,2026-06-08,325,N,VIIRS,n,2.0NRT,285.4,2.73,N
-6.98017,-42.87912,299.46,0.72,0.76,2026-06-08,325,N,VIIRS,n,2.0NRT,284.71,4.15,N
-6.97889,-42.88566,301.1,0.73,0.76,2026-06-08,325,N,VIIRS,n,2.0NRT,285.83,7.41,N
-5.51961,-37.48548,318.88,0.34,0.56,2026-06-08,325,N,VIIRS,n,2.0NRT,288.34,1.11,N
-5.51907,-37.48854,311.61,0.34,0.56,2026-06-08,325,N,VIIRS,n,2.0NRT,287.23,1.11,N
-12.40098,-38.34719,307.12,0.59,0.53,2026-06-08,328,N,VIIRS,n,2.0NRT,290.17,2.13,N
-12.39716,-38.34076,301.53,0.59,0.53,2026-06-08,328,N,VIIRS,n,2.0NRT,289.44,1.92,N
-12.39612,-38.34626,313.78,0.59,0.53,2026-06-08,328,N,VIIRS,n,2.0NRT,289.55,2.13,N
-11.02813,-44.32326,310.52,0.76,0.77,2026-06-08,328,N,VIIRS,n,2.0NRT,287.25,3.71,N
-11.0281,-44.31644,303.53,0.76,0.77,2026-06-08,328,N,VIIRS,n,2.0NRT,287.18,2.26,N
-11.0266,-44.3236,297.1,0.76,0.77,2026-06-08,328,N,VIIRS,n,2.0NRT,286.84,2.84,N
-10.69567,-37.05204,302.29,0.52,0.5,2026-06-08,328,N,VIIRS,n,2.0NRT,288.83,1.02,N
-9.49866,-40.38525,305.69,0.45,0.63,2026-06-08,328,N,VIIRS,n,2.0NRT,288.6,1.79,N
-9.49679,-40.3863,346.02,0.45,0.63,2026-06-08,328,N,VIIRS,n,2.0NRT,289.45,5.82,N
-9.49285,-40.38401,319.44,0.45,0.63,2026-06-08,328,N,VIIRS,n,2.0NRT,288.54,1.79,N
-9.49206,-40.38823,317.37,0.45,0.63,2026-06-08,328,N,VIIRS,n,2.0NRT,288.9,4.8,N
-6.98595,-42.88698,295.29,0.73,0.76,2026-06-08,328,N,VIIRS,n,2.0NRT,285.21,4.29,N
-20.5462,-43.75059,309.21,0.46,0.63,2026-06-08,330,N,VIIRS,n,2.0NRT,284.34,1.76,N
-20.54519,-43.75505,298.34,0.46,0.63,2026-06-08,330,N,VIIRS,n,2.0NRT,285.84,1.76,N
-20.54448,-43.75016,310.74,0.45,0.63,2026-06-08,330,N,VIIRS,n,2.0NRT,284.78,3.7,N
-20.54319,-43.76398,306.55,0.46,0.63,2026-06-08,330,N,VIIRS,n,2.0NRT,285.36,3.12,N
-20.54218,-43.76848,303.43,0.46,0.63,2026-06-08,330,N,VIIRS,n,2.0NRT,284.12,2.2,N
-20.54139,-43.7635,306.44,0.46,0.63,2026-06-08,330,N,VIIRS,n,2.0NRT,284.84,3.48,N
-20.54036,-43.76795,308.39,0.46,0.63,2026-06-08,330,N,VIIRS,n,2.0NRT,285.02,2.71,N
-20.25315,-40.24087,309.02,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,290.01,8.65,N
-20.24732,-40.24511,338.79,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,291.46,8.65,N
-20.24259,-40.24401,348.44,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,292.5,6.07,N
-20.23786,-40.24289,312.77,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,290.43,6.07,N
-20.23566,-40.22958,316.59,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,292.37,2.16,N
-20.23536,-40.23106,323.08,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,293.11,3.75,N
-20.23459,-40.23494,310.09,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,290.37,2.16,N
-20.23425,-40.2364,303.98,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,289.64,1.96,N
-20.23244,-40.24569,321.13,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,289.79,3.6,N
-20.23202,-40.24713,320.09,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,289.49,2.66,N
-20.22987,-40.23382,308.42,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,291.71,2.16,N
-20.22953,-40.23528,304.42,0.56,0.51,2026-06-08,330,N,VIIRS,n,2.0NRT,290.79,1.96,N
-19.71614,-40.35363,303.27,0.58,0.52,2026-06-08,330,N,VIIRS,n,2.0NRT,288.39,1.05,N
-19.48626,-42.54968,298.65,0.4,0.6,2026-06-08,330,N,VIIRS,n,2.0NRT,287.56,1.01,N
-19.48158,-42.54441,299.53,0.4,0.6,2026-06-08,330,N,VIIRS,n,2.0NRT,288.13,2.06,N
-19.48075,-42.54823,318.66,0.4,0.6,2026-06-08,330,N,VIIRS,n,2.0NRT,287.73,1.82,N
-25.54508,-42.84155,339.65,0.63,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,284.3,8.4,N
-25.5433,-42.84336,330.77,0.63,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,284.0,7.17,N
-25.33257,-42.69604,299.84,0.62,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,270.96,0.73,N
-25.32762,-42.69469,295.6,0.62,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,271.03,0.73,N
-24.68412,-42.38507,324.46,0.62,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,289.85,2.42,N
-24.68275,-42.39119,304.22,0.62,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,289.85,3.97,N
-24.68019,-42.38245,304.59,0.62,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,289.92,3.17,N
-24.67919,-42.38375,312.29,0.62,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,290.36,2.42,N
-24.67886,-42.38858,338.58,0.62,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,290.5,3.17,N
-24.54698,-42.4644,303.29,0.63,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,290.65,8.91,N
-24.54674,-42.47036,319.05,0.63,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,290.65,15.88,N
-24.54558,-42.47063,336.76,0.63,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,291.48,8.91,N
-24.54538,-42.4766,339.35,0.63,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,292.62,15.88,N
-24.54418,-42.47686,339.4,0.63,0.54,2026-06-08,332,N,VIIRS,n,2.0NRT,291.17,20.69,N
-22.92486,-43.75624,318.86,0.41,0.6,2026-06-08,332,N,VIIRS,n,2.0NRT,289.75,1.1,N
-22.92393,-43.76023,300.99,0.41,0.6,2026-06-08,332,N,VIIRS,n,2.0NRT,287.79,1.1,N
-22.9221,-43.75427,300.08,0.41,0.6,2026-06-08,332,N,VIIRS,n,2.0NRT,287.5,1.57,N
-22.92119,-43.75826,327.9,0.41,0.6,2026-06-08,332,N,VIIRS,n,2.0NRT,292.34,1.57,N
-22.91467,-43.73527,320.26,0.4,0.6,2026-06-08,332,N,VIIRS,n,2.0NRT,287.58,2.35,N
-22.90914,-43.73376,342.44,0.4,0.6,2026-06-08,332,N,VIIRS,n,2.0NRT,289.3,3.43,N
-22.90823,-43.73774,326.91,0.4,0.6,2026-06-08,332,N,VIIRS,n,2.0NRT,288.38,3.43,N
-22.90732,-43.74172,310.46,0.41,0.6,2026-06-08,332,N,VIIRS,n,2.0NRT,290.22,4.31,N
-22.90459,-43.75369,320.66,0.41,0.6,2026-06-08,332,N,VIIRS,n,2.0NRT,288.28,1.03,N
-22.9027,-43.73622,323.07,0.4,0.6,2026-06-08,332,N,VIIRS,n,2.0NRT,289.41,3.43,N
-22.89905,-43.75218,297.41,0.41,0.6,2026-06-08,332,N,VIIRS,n,2.0NRT,287.28,1.03,N
-22.72257,-43.26851,298.54,0.38,0.59,2026-06-08,332,N,VIIRS,n,2.0NRT,288.34,1.04,N
-22.72174,-43.27228,298.26,0.38,0.59,2026-06-08,332,N,VIIRS,n,2.0NRT,287.24,1.04,N
-22.54941,-40.07136,316.21,0.49,0.49,2026-06-08,332,N,VIIRS,n,2.0NRT,294.66,1.91,N
-22.5491,-40.06963,320.06,0.49,0.49,2026-06-08,332,N,VIIRS,n,2.0NRT,294.64,1.9,N
-22.51885,-44.11831,297.77,0.44,0.62,2026-06-08,332,N,VIIRS,n,2.0NRT,285.49,1.87,N
-22.50938,-44.1068,298.85,0.43,0.62,2026-06-08,332,N,VIIRS,n,2.0NRT,286.14,0.9,N
-22.50839,-44.11109,297.24,0.44,0.62,2026-06-08,332,N,VIIRS,n,2.0NRT,286.61,0.9,N
-22.08742,-39.83012,316.97,0.49,0.48,2026-06-08,332,N,VIIRS,n,2.0NRT,293.87,1.35,N
-21.20472,-43.81835,317.41,0.45,0.63,2026-06-08,332,N,VIIRS,n,2.0NRT,281.82,1.81,N
-21.19951,-43.8187,310.41,0.45,0.63,2026-06-08,332,N,VIIRS,n,2.0NRT,280.85,1.21,N
-21.19896,-43.81687,298.71,0.45,0.63,2026-06-08,332,N,VIIRS,n,2.0NRT,279.63,0.57,N
-21.17924,-43.98166,300.07,0.46,0.63,2026-06-08,332,N,VIIRS,n,2.0NRT,283.23,1.21,N
-3.49807,-48.03703,328.32,0.43,0.46,2026-06-08,506,N,VIIRS,n,2.0NRT,290.43,5.28,N
-3.49691,-48.03533,345.89,0.43,0.46,2026-06-08,506,N,VIIRS,n,2.0NRT,290.86,5.84,N
-3.49633,-48.03923,309.24,0.43,0.46,2026-06-08,506,N,VIIRS,n,2.0NRT,290.25,2.77,N
-3.49446,-48.03228,311.39,0.43,0.46,2026-06-08,506,N,VIIRS,n,2.0NRT,290.27,5.28,N
-3.49384,-48.03625,340.02,0.43,0.46,2026-06-08,506,N,VIIRS,n,2.0NRT,292.41,5.28,N
-2.65437,-49.2165,299.91,0.54,0.42,2026-06-08,506,N,VIIRS,n,2.0NRT,284.59,0.39,N
-12.07039,-48.42522,319.65,0.54,0.51,2026-06-08,508,N,VIIRS,n,2.0NRT,288.31,2.19,N
-12.06974,-48.43018,305.12,0.54,0.51,2026-06-08,508,N,VIIRS,n,2.0NRT,288.04,2.19,N
-11.79243,-49.50814,323.53,0.45,0.47,2026-06-08,508,N,VIIRS,n,2.0NRT,290.14,2.72,N
-11.08969,-48.26722,302.38,0.53,0.5,2026-06-08,508,N,VIIRS,n,2.0NRT,288.6,0.9,N
-11.08707,-48.26829,321.05,0.53,0.5,2026-06-08,508,N,VIIRS,n,2.0NRT,288.6,2.97,N
-11.08499,-48.26662,310.5,0.53,0.5,2026-06-08,508,N,VIIRS,n,2.0NRT,288.24,1.01,N
-11.03283,-44.32165,305.58,0.49,0.65,2026-06-08,508,N,VIIRS,n,2.0NRT,287.16,1.26,N
-11.02731,-44.31625,299.76,0.49,0.65,2026-06-08,508,N,VIIRS,n,2.0NRT,286.96,1.44,N
-11.02674,-44.32088,314.39,0.49,0.65,2026-06-08,508,N,VIIRS,n,2.0NRT,287.19,1.44,N
-10.922,-54.11256,302.41,0.4,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.15,0.46,N
-10.91861,-54.11203,306.46,0.4,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.64,0.75,N
-10.90308,-49.34494,300.62,0.45,0.47,2026-06-08,508,N,VIIRS,n,2.0NRT,290.2,0.72,N
-10.9025,-49.3491,303.13,0.45,0.47,2026-06-08,508,N,VIIRS,n,2.0NRT,290.2,0.72,N
-10.90192,-49.35326,302.62,0.45,0.47,2026-06-08,508,N,VIIRS,n,2.0NRT,290.2,1.27,N
-10.87926,-49.54637,302.65,0.44,0.46,2026-06-08,508,N,VIIRS,n,2.0NRT,290.23,1.27,N
-10.86065,-53.73703,299.5,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,288.8,0.48,N
-10.85723,-53.73649,301.26,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,288.98,0.48,N
-10.85667,-53.74023,301.67,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.17,0.48,N
-10.8561,-53.74397,304.95,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.15,0.55,N
-10.85325,-53.73969,301.32,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.11,1.1,N
-10.85268,-53.74343,306.04,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.71,1.12,N
-10.84927,-53.74288,314.01,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.45,1.12,N
-10.8487,-53.74662,313.62,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.56,1.12,N
-10.84814,-53.75034,300.05,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.45,0.61,N
-10.84529,-53.74607,302.22,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.43,1.06,N
-10.84472,-53.7498,309.82,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.72,1.43,N
-10.82555,-56.59951,299.7,0.39,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.06,0.8,N
-10.82497,-56.60311,308.69,0.39,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.04,0.8,N
-10.77017,-54.10012,302.09,0.4,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,290.04,1.11,N
-10.57503,-57.31985,300.13,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,288.76,0.29,N
-10.57097,-57.32304,301.49,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,288.83,0.46,N
-10.47612,-47.92859,300.03,0.55,0.51,2026-06-08,508,N,VIIRS,n,2.0NRT,288.59,1.57,N
-10.14541,-47.64222,331.2,0.57,0.52,2026-06-08,508,N,VIIRS,n,2.0NRT,290.84,6.7,N
-10.14059,-47.64147,302.24,0.57,0.52,2026-06-08,508,N,VIIRS,n,2.0NRT,290.17,1.22,N
-10.12686,-57.76566,301.72,0.43,0.38,2026-06-08,508,N,VIIRS,n,2.0NRT,290.0,0.79,N
-10.12049,-57.76055,309.91,0.43,0.38,2026-06-08,508,N,VIIRS,n,2.0NRT,290.34,1.27,N
-10.11983,-57.76448,309.27,0.43,0.38,2026-06-08,508,N,VIIRS,n,2.0NRT,290.49,1.61,N
-9.78459,-47.44445,300.27,0.58,0.52,2026-06-08,508,N,VIIRS,n,2.0NRT,289.61,0.89,N
-9.77972,-47.44379,300.63,0.58,0.52,2026-06-08,508,N,VIIRS,n,2.0NRT,289.73,0.91,N
-9.30799,-48.966,310.74,0.45,0.47,2026-06-08,508,N,VIIRS,n,2.0NRT,291.34,1.52,N
-9.30742,-48.97009,317.17,0.45,0.47,2026-06-08,508,N,VIIRS,n,2.0NRT,291.19,2.34,N
-9.25057,-48.238,336.5,0.51,0.49,2026-06-08,508,N,VIIRS,n,2.0NRT,291.66,2.75,N
-9.24601,-48.23725,302.79,0.51,0.49,2026-06-08,508,N,VIIRS,n,2.0NRT,290.68,2.75,N
-9.094,-50.61037,315.03,0.54,0.42,2026-06-08,508,N,VIIRS,n,2.0NRT,290.58,1.72,N
-9.09011,-50.6098,320.92,0.54,0.42,2026-06-08,508,N,VIIRS,n,2.0NRT,291.27,2.3,N
-8.90402,-47.77076,316.47,0.54,0.51,2026-06-08,508,N,VIIRS,n,2.0NRT,290.15,2.79,N
-8.903,-47.76891,323.44,0.54,0.51,2026-06-08,508,N,VIIRS,n,2.0NRT,290.57,3.6,N
-8.03293,-47.76281,308.66,0.52,0.5,2026-06-08,508,N,VIIRS,n,2.0NRT,290.2,2.46,N
-6.98286,-42.88285,320.1,0.54,0.68,2026-06-08,508,N,VIIRS,n,2.0NRT,287.33,3.18,N
-6.84749,-47.90749,303.96,0.49,0.49,2026-06-08,508,N,VIIRS,n,2.0NRT,290.41,1.23,N
-6.57524,-51.10214,333.11,0.47,0.4,2026-06-08,508,N,VIIRS,n,2.0NRT,296.28,21.22,N
-6.57289,-51.09294,305.21,0.47,0.4,2026-06-08,508,N,VIIRS,n,2.0NRT,292.26,0.94,N
-6.57155,-51.10168,319.75,0.47,0.4,2026-06-08,508,N,VIIRS,n,2.0NRT,292.75,21.22,N
-6.56922,-51.09242,306.75,0.47,0.4,2026-06-08,508,N,VIIRS,n,2.0NRT,291.2,0.65,N
-5.30222,-55.97472,321.79,0.41,0.37,2026-06-08,508,N,VIIRS,n,2.0NRT,289.71,1.44,N
-18.9136,-47.43855,298.84,0.38,0.59,2026-06-08,510,N,VIIRS,n,2.0NRT,277.91,0.51,N
-18.90846,-47.43447,305.44,0.38,0.59,2026-06-08,510,N,VIIRS,n,2.0NRT,279.95,0.64,N
-18.90807,-47.43818,303.75,0.38,0.59,2026-06-08,510,N,VIIRS,n,2.0NRT,279.78,0.64,N
-18.46546,-54.70188,299.8,0.43,0.38,2026-06-08,510,N,VIIRS,n,2.0NRT,283.86,0.57,N
-18.46486,-54.70599,295.16,0.43,0.38,2026-06-08,510,N,VIIRS,n,2.0NRT,283.86,0.81,N
-18.46435,-54.7053,304.65,0.43,0.38,2026-06-08,510,N,VIIRS,n,2.0NRT,284.28,0.54,N
-18.46084,-54.70473,296.99,0.43,0.38,2026-06-08,510,N,VIIRS,n,2.0NRT,283.53,0.54,N
-17.90278,-51.72937,300.11,0.4,0.44,2026-06-08,510,N,VIIRS,n,2.0NRT,282.38,0.49,N
-17.90175,-51.72917,324.82,0.4,0.44,2026-06-08,510,N,VIIRS,n,2.0NRT,283.04,2.12,N
-17.89867,-51.72889,328.22,0.4,0.44,2026-06-08,510,N,VIIRS,n,2.0NRT,284.66,1.55,N
-16.26724,-60.00557,318.14,0.46,0.39,2026-06-08,510,N,VIIRS,n,2.0NRT,288.8,2.47,N
-16.17671,-61.13241,302.15,0.53,0.42,2026-06-08,510,N,VIIRS,n,2.0NRT,287.03,1.27,N
-16.14015,-60.24203,310.66,0.48,0.4,2026-06-08,510,N,VIIRS,n,2.0NRT,288.95,1.49,N
-16.13725,-60.23687,308.27,0.48,0.4,2026-06-08,510,N,VIIRS,n,2.0NRT,288.75,1.49,N
-16.13647,-60.24133,317.43,0.48,0.4,2026-06-08,510,N,VIIRS,n,2.0NRT,289.36,1.49,N
-16.04925,-60.76187,309.59,0.51,0.41,2026-06-08,510,N,VIIRS,n,2.0NRT,288.63,4.12,N
-16.04546,-60.76119,333.22,0.51,0.41,2026-06-08,510,N,VIIRS,n,2.0NRT,291.04,4.12,N
-16.04167,-60.7605,313.68,0.51,0.41,2026-06-08,510,N,VIIRS,n,2.0NRT,288.14,1.48,N
-15.78161,-61.16389,303.37,0.54,0.42,2026-06-08,510,N,VIIRS,n,2.0NRT,286.29,0.75,N
-15.78092,-61.16697,310.79,0.54,0.42,2026-06-08,510,N,VIIRS,n,2.0NRT,286.68,1.53,N
-15.78069,-61.16888,301.74,0.54,0.42,2026-06-08,510,N,VIIRS,n,2.0NRT,286.21,0.73,N
-15.63033,-60.26173,319.74,0.48,0.4,2026-06-08,510,N,VIIRS,n,2.0NRT,289.44,1.44,N
-15.62953,-60.26626,299.86,0.48,0.4,2026-06-08,510,N,VIIRS,n,2.0NRT,287.85,1.44,N
-15.62662,-60.26107,312.98,0.48,0.4,2026-06-08,510,N,VIIRS,n,2.0NRT,289.15,1.5,N
-15.62528,-60.26245,303.86,0.48,0.4,2026-06-08,510,N,VIIRS,n,2.0NRT,288.85,0.67,N
-14.73492,-52.67712,297.01,0.48,0.4,2026-06-08,510,N,VIIRS,n,2.0NRT,286.92,1.11,N
-14.73427,-52.68164,302.83,0.48,0.4,2026-06-08,510,N,VIIRS,n,2.0NRT,287.0,1.11,N
-14.73363,-52.68612,300.57,0.48,0.4,2026-06-08,510,N,VIIRS,n,2.0NRT,286.72,1.11,N
-14.64299,-58.72571,300.06,0.43,0.38,2026-06-08,510,N,VIIRS,n,2.0NRT,284.22,0.58,N
-14.33308,-58.46653,307.44,0.42,0.38,2026-06-08,510,N,VIIRS,n,2.0NRT,285.15,1.78,N
-14.33241,-58.47044,311.95,0.42,0.38,2026-06-08,510,N,VIIRS,n,2.0NRT,285.27,1.78,N
-14.32961,-58.46592,334.05,0.42,0.38,2026-06-08,510,N,VIIRS,n,2.0NRT,286.36,1.78,N
-14.32895,-58.46983,306.95,0.42,0.38,2026-06-08,510,N,VIIRS,n,2.0NRT,285.01,1.78,N
-14.30456,-49.24218,303.87,0.51,0.49,2026-06-08,510,N,VIIRS,n,2.0NRT,287.14,3.68,N
-14.30393,-49.24712,337.32,0.51,0.49,2026-06-08,510,N,VIIRS,n,2.0NRT,288.67,3.68,N
-14.29998,-49.2415,313.16,0.51,0.49,2026-06-08,510,N,VIIRS,n,2.0NRT,287.82,1.81,N
-14.29936,-49.24633,314.55,0.51,0.49,2026-06-08,510,N,VIIRS,n,2.0NRT,288.22,1.81,N
-13.61528,-62.0604,301.49,0.44,0.46,2026-06-08,510,N,VIIRS,n,2.0NRT,287.32,0.89,N
-13.61451,-62.06462,321.11,0.44,0.46,2026-06-08,510,N,VIIRS,n,2.0NRT,286.48,1.77,N
-13.61374,-62.06883,317.44,0.44,0.46,2026-06-08,510,N,VIIRS,n,2.0NRT,286.53,1.77,N
-13.61297,-62.07305,305.34,0.44,0.46,2026-06-08,510,N,VIIRS,n,2.0NRT,287.91,1.2,N
-13.61018,-62.06419,312.35,0.44,0.46,2026-06-08,510,N,VIIRS,n,2.0NRT,288.04,1.77,N
-12.51669,-48.27555,303.85,0.56,0.51,2026-06-08,510,N,VIIRS,n,2.0NRT,287.51,1.52,N
-12.51191,-48.27488,300.58,0.56,0.51,2026-06-08,510,N,VIIRS,n,2.0NRT,287.6,1.0,N
-12.49595,-46.26516,300.01,0.38,0.59,2026-06-08,510,N,VIIRS,n,2.0NRT,287.05,0.89,N
-12.49563,-46.26774,302.16,0.38,0.59,2026-06-08,510,N,VIIRS,n,2.0NRT,287.61,1.33,N
-12.49013,-46.26726,302.16,0.38,0.59,2026-06-08,510,N,VIIRS,n,2.0NRT,287.55,1.29,N
-12.4898,-46.26986,313.54,0.38,0.59,2026-06-08,510,N,VIIRS,n,2.0NRT,288.43,1.29,N
-12.48944,-46.27274,305.79,0.38,0.59,2026-06-08,510,N,VIIRS,n,2.0NRT,288.4,1.5,N
-12.48904,-46.27592,310.27,0.38,0.59,2026-06-08,510,N,VIIRS,n,2.0NRT,288.38,1.5,N
-12.3676,-47.89474,299.53,0.59,0.53,2026-06-08,510,N,VIIRS,n,2.0NRT,286.95,0.87,N
-12.22783,-51.34415,300.2,0.53,0.42,2026-06-08,510,N,VIIRS,n,2.0NRT,288.81,0.75,N
-11.89969,-57.764,299.84,0.42,0.37,2026-06-08,510,N,VIIRS,n,2.0NRT,286.74,0.37,N
-11.89653,-57.78315,310.0,0.42,0.37,2026-06-08,510,N,VIIRS,n,2.0NRT,288.5,1.41,N
-11.89623,-57.7634,299.53,0.42,0.37,2026-06-08,510,N,VIIRS,n,2.0NRT,286.93,0.37,N
-11.84246,-52.51385,308.62,0.46,0.39,2026-06-08,510,N,VIIRS,n,2.0NRT,289.09,1.13,N
-11.74122,-57.82855,300.41,0.42,0.38,2026-06-08,510,N,VIIRS,n,2.0NRT,287.93,0.48,N
-11.74057,-57.83241,302.91,0.42,0.38,2026-06-08,510,N,VIIRS,n,2.0NRT,288.0,0.48,N
-11.58841,-58.51104,300.36,0.45,0.39,2026-06-08,510,N,VIIRS,n,2.0NRT,288.76,1.09,N
-11.5864,-58.50985,318.45,0.45,0.39,2026-06-08,510,N,VIIRS,n,2.0NRT,289.55,2.06,N
-11.58484,-58.51042,312.95,0.45,0.39,2026-06-08,510,N,VIIRS,n,2.0NRT,289.3,1.09,N
-11.55667,-54.58217,299.27,0.39,0.36,2026-06-08,510,N,VIIRS,n,2.0NRT,288.14,0.85,N
-11.55413,-52.80754,300.29,0.44,0.39,2026-06-08,510,N,VIIRS,n,2.0NRT,290.03,0.97,N
-11.54282,-56.33158,301.99,0.39,0.36,2026-06-08,510,N,VIIRS,n,2.0NRT,288.35,0.59,N
-11.54225,-56.33515,301.28,0.39,0.36,2026-06-08,510,N,VIIRS,n,2.0NRT,288.81,0.56,N
-11.50843,-56.12876,309.76,0.39,0.36,2026-06-08,510,N,VIIRS,n,2.0NRT,288.84,1.29,N
-11.30057,-54.88167,302.28,0.39,0.36,2026-06-08,510,N,VIIRS,n,2.0NRT,289.03,0.74,N
-11.29722,-54.88113,308.59,0.39,0.36,2026-06-08,510,N,VIIRS,n,2.0NRT,288.24,0.74,N
-11.051,-56.92828,299.83,0.4,0.37,2026-06-08,510,N,VIIRS,n,2.0NRT,289.4,0.61,N
-10.90424,-65.32646,308.69,0.4,0.6,2026-06-08,510,N,VIIRS,n,2.0NRT,286.6,1.54,N
-10.90321,-65.32426,302.93,0.4,0.6,2026-06-08,510,N,VIIRS,n,2.0NRT,286.42,1.95,N
-10.90249,-65.32794,333.76,0.4,0.6,2026-06-08,510,N,VIIRS,n,2.0NRT,286.67,3.1,N
-10.8994,-65.32167,304.97,0.4,0.6,2026-06-08,510,N,VIIRS,n,2.0NRT,286.47,1.48,N
-10.8987,-65.32536,342.79,0.4,0.6,2026-06-08,510,N,VIIRS,n,2.0NRT,286.91,5.34,N
-10.89768,-65.32318,317.53,0.4,0.6,2026-06-08,510,N,VIIRS,n,2.0NRT,287.05,1.95,N
-10.89696,-65.32687,316.89,0.4,0.6,2026-06-08,510,N,VIIRS,n,2.0NRT,286.83,3.1,N
-23.9841,-48.92072,301.77,0.35,0.57,2026-06-08,512,N,VIIRS,n,2.0NRT,282.23,0.74,N
-23.97878,-48.92002,303.97,0.35,0.57,2026-06-08,512,N,VIIRS,n,2.0NRT,281.83,0.74,N
-22.92147,-43.75319,297.45,0.72,0.75,2026-06-08,512,N,VIIRS,n,2.0NRT,287.29,1.47,N
-22.92096,-43.76059,300.96,0.72,0.75,2026-06-08,512,N,VIIRS,n,2.0NRT,287.26,1.47,N
-22.91178,-43.73219,306.72,0.72,0.76,2026-06-08,512,N,VIIRS,n,2.0NRT,287.17,2.85,N
-22.90873,-43.72988,308.6,0.72,0.76,2026-06-08,512,N,VIIRS,n,2.0NRT,286.45,3.68,N
-22.90821,-43.73726,321.35,0.72,0.75,2026-06-08,512,N,VIIRS,n,2.0NRT,288.06,7.64,N
-22.90463,-43.73156,319.75,0.72,0.76,2026-06-08,512,N,VIIRS,n,2.0NRT,287.09,2.85,N
-22.90417,-43.73898,307.42,0.72,0.76,2026-06-08,512,N,VIIRS,n,2.0NRT,288.04,2.85,N
-22.69991,-55.92016,318.3,0.42,0.38,2026-06-08,512,N,VIIRS,n,2.0NRT,287.42,1.9,N
-22.55193,-56.99297,298.3,0.39,0.37,2026-06-08,512,N,VIIRS,n,2.0NRT,286.32,0.4,N
-22.53827,-48.81431,301.32,0.34,0.56,2026-06-08,512,N,VIIRS,n,2.0NRT,288.56,1.2,N
-22.51474,-44.11454,298.3,0.68,0.74,2026-06-08,512,N,VIIRS,n,2.0NRT,285.45,3.13,N
-22.36152,-50.64366,302.48,0.52,0.5,2026-06-08,512,N,VIIRS,n,2.0NRT,285.62,1.16,N
-22.29529,-57.86374,302.13,0.38,0.36,2026-06-08,512,N,VIIRS,n,2.0NRT,288.98,1.71,N
-21.99023,-57.60688,312.25,0.39,0.36,2026-06-08,512,N,VIIRS,n,2.0NRT,281.31,1.61,N
-21.98688,-57.60629,300.29,0.39,0.36,2026-06-08,512,N,VIIRS,n,2.0NRT,278.5,0.99,N
